,d.log_time,d.temperature_A,d.temperature_B,d.humidity_A,d.humidity_B,d.photometric,d.CO2,d.soil_temperature,d.soil_humidity,d.soil_EC,d.soil_PH,d.outside_photometric,d.outside_temperature,d.outside_humidity,d.wind_speed,d.wind_direction,d.radiometric,d.rainfall_detect,d.rainfall,actuator01,actuator02,actuator03,actuator04,actuator05,actuator06,actuator07,actuator08,actuator09,actuator10,actuator11
124,2020-07-31 10:25:00,40.1,38.0,45.2,54.3,28144.0,400.0,32.9,41.9,0.14300000000000002,8.9,22135.0,39.1,46.7,1.3,139.0,745.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
125,2020-07-31 10:30:00,41.5,38.4,43.6,54.6,32221.0,393.0,32.9,40.6,0.14,8.9,23482.0,40.0,44.1,0.9,192.0,897.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
126,2020-07-31 10:35:00,42.5,39.1,43.2,52.6,31085.0,386.0,33.0,40.0,0.136,8.9,23214.0,40.4,42.8,1.9,205.0,883.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
127,2020-07-31 10:40:00,41.8,39.4,42.7,52.0,25597.0,399.0,33.1,39.6,0.136,8.9,21653.0,40.8,42.2,1.3,184.0,832.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
128,2020-07-31 10:45:00,40.4,38.7,44.1,51.9,12541.0,406.0,33.1,39.4,0.138,8.9,17512.0,40.3,40.8,1.3,237.0,466.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
129,2020-07-31 10:50:00,40.1,38.0,43.8,53.0,15387.0,402.0,33.0,39.3,0.135,8.9,17955.0,40.0,41.7,0.0,245.0,545.0,0,0.0,1,1,1,1,1,1,1,0,0,0,1
130,2020-07-31 10:55:00,40.7,38.2,42.9,52.8,22549.0,395.0,33.4,42.7,0.14400000000000002,8.9,19929.0,40.3,41.2,1.1,277.0,780.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
131,2020-07-31 11:00:00,41.2,38.0,42.6,53.9,18292.0,386.0,33.4,40.9,0.139,8.7,18142.0,39.4,43.2,1.1,79.0,648.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
132,2020-07-31 11:05:00,41.5,38.1,41.7,53.1,15506.0,388.0,33.3,40.0,0.13699999999999998,8.7,16614.0,39.6,42.6,0.9,249.0,575.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
133,2020-07-31 11:10:00,40.6,38.5,44.2,53.2,18232.0,393.0,33.3,39.6,0.136,8.7,17663.0,39.3,43.4,2.7,13.0,661.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
134,2020-07-31 11:15:00,40.7,38.5,44.3,53.8,20444.0,395.0,33.2,39.4,0.134,8.8,18661.0,38.9,45.1,0.9,272.0,768.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
135,2020-07-31 11:20:00,40.6,39.2,43.8,52.4,17360.0,398.0,33.3,40.6,0.14300000000000002,8.8,18818.0,39.7,43.4,0.9,104.0,675.0,0,0.0,1,1,1,1,1,1,1,0,0,0,1
136,2020-07-31 11:25:00,41.4,39.1,42.8,51.8,19679.0,391.0,33.6,42.2,0.14400000000000002,8.8,19904.0,40.0,43.4,1.5,307.0,745.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
137,2020-07-31 11:30:00,42.1,38.5,42.1,52.3,20169.0,384.0,33.6,40.8,0.13699999999999998,8.7,20657.0,40.5,42.1,1.5,240.0,803.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
138,2020-07-31 11:35:00,42.5,38.3,41.3,54.2,17073.0,385.0,33.0,40.9,0.498,8.8,19885.0,40.3,42.6,1.1,290.0,686.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
139,2020-07-31 11:40:00,41.5,39.4,42.1,52.2,18723.0,394.0,33.0,41.3,0.542,8.8,21127.0,40.5,41.9,0.9,15.0,780.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
140,2020-07-31 11:45:00,41.3,40.1,43.7,50.1,18854.0,397.0,33.0,41.5,0.574,8.8,22168.0,41.6,40.1,1.7,352.0,784.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
141,2020-07-31 11:50:00,41.1,39.4,43.4,51.5,19691.0,400.0,33.0,41.5,0.591,8.8,23061.0,40.0,43.5,1.5,286.0,738.0,0,0.0,1,1,1,1,1,1,1,0,0,0,1
142,2020-07-31 11:55:00,42.1,39.1,42.2,53.4,21556.0,394.0,33.0,41.9,0.614,8.8,24703.0,40.3,43.0,1.5,222.0,855.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
143,2020-07-31 12:00:00,42.8,39.0,41.2,52.6,20815.0,383.0,33.0,42.6,0.624,8.8,24188.0,40.4,42.3,1.1,311.0,830.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
144,2020-07-31 12:05:00,42.8,38.9,41.5,52.8,22549.0,382.0,33.0,42.7,0.631,8.8,25400.0,40.9,40.9,1.5,295.0,847.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
145,2020-07-31 12:10:00,41.8,39.4,42.3,50.9,13032.0,396.0,33.0,42.3,0.642,8.8,18518.0,40.4,42.5,1.7,76.0,494.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
146,2020-07-31 12:15:00,40.7,38.4,43.6,53.8,13127.0,399.0,33.0,42.0,0.631,8.8,18664.0,39.0,43.8,0.9,352.0,486.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
147,2020-07-31 12:20:00,40.5,38.2,43.4,53.1,18938.0,399.0,32.9,42.0,0.652,8.8,25051.0,38.6,45.4,1.1,300.0,761.0,0,0.0,1,1,1,1,1,1,1,0,0,0,1
148,2020-07-31 12:25:00,40.5,37.6,43.0,53.5,16582.0,391.0,32.9,42.6,0.642,8.8,24840.0,37.9,46.1,2.9,22.0,784.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
149,2020-07-31 12:30:00,41.2,38.1,42.4,55.5,16881.0,385.0,32.8,42.7,0.6629999999999999,8.8,26896.0,39.3,44.1,1.3,241.0,820.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
150,2020-07-31 12:35:00,41.2,38.7,43.3,53.2,17934.0,381.0,32.8,42.7,0.667,8.8,29340.0,39.7,42.2,1.1,259.0,860.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
151,2020-07-31 12:40:00,41.4,40.0,42.6,49.7,18830.0,394.0,32.8,42.7,0.659,8.8,31348.0,40.9,40.4,1.1,318.0,878.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
152,2020-07-31 12:45:00,42.0,40.0,41.2,49.5,20444.0,393.0,32.9,42.7,0.67,8.8,33665.0,41.0,39.9,2.7,62.0,887.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
153,2020-07-31 12:50:00,42.3,39.8,40.1,49.3,24246.0,394.0,32.9,42.6,0.6659999999999999,8.9,30295.0,40.2,42.0,2.9,14.0,803.0,0,0.0,1,1,1,1,1,1,1,0,0,0,1
154,2020-07-31 12:55:00,42.0,37.8,40.7,53.7,11035.0,397.0,32.9,42.7,0.684,8.9,19281.0,39.1,44.2,1.3,88.0,389.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
155,2020-07-31 13:00:00,42.0,37.6,41.0,54.0,20157.0,397.0,32.9,42.9,0.6679999999999999,8.8,26227.0,38.7,44.6,1.5,51.0,658.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
156,2020-07-31 13:05:00,42.7,39.0,40.5,51.9,22859.0,396.0,32.9,42.7,0.6859999999999999,8.9,27400.0,40.8,40.2,1.3,299.0,665.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
157,2020-07-31 13:10:00,42.2,38.4,41.3,52.4,15124.0,397.0,32.9,42.7,0.66,8.9,26790.0,39.4,42.8,1.5,100.0,699.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
158,2020-07-31 13:15:00,41.7,39.3,41.5,52.3,25334.0,406.0,32.9,42.7,0.653,8.9,31131.0,40.0,42.7,1.5,220.0,825.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
159,2020-07-31 13:20:00,42.2,40.0,40.7,50.0,24736.0,410.0,32.9,42.6,0.664,8.9,31959.0,40.9,40.7,2.5,298.0,822.0,0,0.0,1,1,1,1,1,1,1,0,0,0,1
160,2020-07-31 13:25:00,42.4,38.6,40.2,52.0,24390.0,410.0,32.9,42.7,0.642,8.9,33060.0,39.8,43.5,1.3,123.0,815.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
161,2020-07-31 13:30:00,43.0,38.8,39.6,53.0,24294.0,404.0,32.9,42.9,0.6609999999999999,8.9,32838.0,40.6,41.4,1.9,273.0,820.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
162,2020-07-31 13:35:00,43.1,39.3,40.5,52.1,27367.0,397.0,32.9,42.7,0.649,8.9,34565.0,40.9,40.5,1.5,295.0,849.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
163,2020-07-31 13:40:00,43.2,40.0,39.7,49.9,24760.0,400.0,32.9,42.7,0.6609999999999999,9.0,32600.0,40.5,41.0,1.5,283.0,822.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
164,2020-07-31 13:45:00,42.8,40.2,40.1,48.8,23589.0,396.0,32.9,42.7,0.647,9.0,29246.0,41.0,39.8,1.9,9.0,800.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
165,2020-07-31 13:50:00,41.8,38.6,40.8,51.8,18173.0,399.0,32.9,42.6,0.635,9.0,24120.0,39.6,42.4,0.9,294.0,521.0,0,0.0,1,1,1,1,1,1,1,0,0,0,1
166,2020-07-31 13:55:00,41.7,37.6,41.2,52.7,12721.0,405.0,32.8,42.7,0.659,9.0,21658.0,39.3,42.0,2.3,18.0,430.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
167,2020-07-31 14:00:00,41.4,37.6,40.6,52.7,16188.0,403.0,32.8,42.7,0.664,8.9,21555.0,38.6,43.7,1.1,305.0,582.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
168,2020-07-31 14:05:00,41.1,38.1,41.0,52.0,14215.0,392.0,32.8,42.7,0.669,9.0,21510.0,38.5,43.4,1.7,291.0,556.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
169,2020-07-31 14:10:00,40.1,38.2,41.8,50.5,13605.0,399.0,32.7,42.6,0.642,9.0,20618.0,38.2,44.3,1.1,289.0,570.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
170,2020-07-31 14:15:00,40.0,38.1,42.5,52.0,13570.0,403.0,32.7,42.3,0.637,9.0,20876.0,38.2,44.2,0.9,310.0,563.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
171,2020-07-31 14:20:00,40.1,38.2,43.1,52.0,14622.0,399.0,32.6,42.2,0.637,9.1,23171.0,39.3,42.0,0.9,197.0,617.0,0,0.0,1,1,1,1,1,1,1,0,0,0,1
172,2020-07-31 14:25:00,40.5,38.5,42.2,50.4,15494.0,391.0,32.6,42.7,0.662,9.1,26099.0,39.4,42.5,2.1,219.0,648.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
173,2020-07-31 14:30:00,41.0,39.1,41.0,50.0,17037.0,388.0,32.6,42.7,0.652,9.1,28769.0,39.4,41.4,1.5,305.0,668.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
174,2020-07-31 14:35:00,41.0,38.9,41.3,49.1,19416.0,383.0,32.6,42.7,0.633,9.1,29171.0,39.6,41.3,0.9,273.0,675.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
175,2020-07-31 14:40:00,41.9,39.9,40.0,47.6,24127.0,390.0,32.6,42.6,0.662,9.1,31985.0,41.0,38.0,1.7,262.0,717.0,0,0.0,1,1,1,1,1,1,1,0,0,1,0
176,2020-07-31 14:45:00,42.1,40.3,39.8,47.0,24186.0,396.0,32.6,42.3,0.636,9.1,31327.0,41.3,37.0,3.3,42.0,689.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
177,2020-07-31 14:50:00,42.1,40.2,40.0,47.4,22716.0,395.0,32.6,42.0,0.669,9.1,30382.0,41.0,39.2,0.9,328.0,661.0,0,0.0,1,1,1,1,1,1,1,0,0,0,1
178,2020-07-31 14:55:00,42.9,39.6,38.2,47.9,18197.0,387.0,32.6,42.6,0.626,9.2,29586.0,41.0,37.0,2.3,238.0,648.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
179,2020-07-31 15:00:00,43.1,39.3,37.6,48.7,20492.0,387.0,32.6,42.7,0.628,9.1,29701.0,40.5,39.6,1.3,230.0,644.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
180,2020-07-31 15:05:00,44.0,39.6,37.3,48.6,21353.0,380.0,32.6,42.6,0.633,9.2,28973.0,41.1,37.6,1.9,53.0,620.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
181,2020-07-31 15:10:00,42.9,39.4,38.3,48.9,20923.0,390.0,32.6,42.3,0.634,9.2,28219.0,40.7,39.7,1.7,339.0,596.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
182,2020-07-31 15:15:00,42.1,39.3,39.1,49.3,19488.0,389.0,32.6,42.0,0.634,9.1,27250.0,40.0,39.8,1.9,313.0,570.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
183,2020-07-31 15:20:00,42.2,39.6,39.5,48.8,19500.0,392.0,32.6,42.0,0.617,9.2,26702.0,41.3,37.1,1.1,145.0,563.0,0,0.0,1,1,1,1,1,1,1,0,0,1,1
184,2020-07-31 15:25:00,42.8,39.1,36.5,47.8,19320.0,389.0,32.5,42.6,0.62,9.1,26551.0,41.6,35.9,1.5,319.0,545.0,0,0.0,1,1,1,1,1,1,1,0,0,1,0
185,2020-07-31 15:30:00,43.6,39.1,36.7,47.9,18053.0,385.0,32.5,42.6,0.613,9.1,25865.0,41.0,37.1,1.3,199.0,532.0,0,0.0,1,1,1,1,1,1,1,0,0,1,0
186,2020-07-31 15:35:00,43.2,39.2,37.0,47.3,17037.0,382.0,32.5,42.0,0.618,9.1,24041.0,42.0,35.5,1.5,64.0,502.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
187,2020-07-31 15:40:00,41.7,39.6,38.2,47.7,16355.0,391.0,32.5,42.0,0.611,9.1,24634.0,42.5,34.5,1.5,236.0,505.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
188,2020-07-31 15:45:00,41.4,39.8,40.5,48.3,15626.0,392.0,32.5,42.0,0.617,9.1,24172.0,41.3,38.5,1.3,255.0,494.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
189,2020-07-31 15:50:00,41.5,38.5,40.4,50.2,14024.0,387.0,32.5,42.0,0.607,9.1,23950.0,41.5,37.6,0.9,308.0,478.0,0,0.0,1,1,1,1,1,1,1,0,0,1,1
190,2020-07-31 15:55:00,41.2,38.0,40.0,51.8,10664.0,382.0,32.4,42.2,0.605,9.1,23090.0,40.6,39.3,2.9,25.0,446.0,0,0.0,1,1,1,1,1,1,1,0,0,1,0
191,2020-07-31 16:00:00,41.9,38.2,39.4,52.8,10449.0,380.0,32.4,42.2,0.594,9.1,20538.0,40.9,39.2,1.1,249.0,390.0,0,0.0,1,1,1,1,1,1,1,0,0,1,0
192,2020-07-31 16:05:00,41.5,37.6,40.4,52.7,10951.0,399.0,32.4,42.0,0.5870000000000001,9.1,18765.0,40.8,38.6,0.7,327.0,365.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
193,2020-07-31 16:10:00,40.6,37.9,42.1,52.5,11944.0,415.0,32.4,42.0,0.5660000000000001,9.1,19916.0,40.6,40.0,1.3,34.0,381.0,0,0.0,1,1,1,1,1,1,1,0,0,1,0
194,2020-07-31 16:15:00,40.3,37.8,42.2,53.6,12697.0,414.0,32.4,41.9,0.593,9.1,21353.0,40.9,38.6,1.3,181.0,398.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
195,2020-07-31 16:20:00,40.2,37.9,42.9,52.5,10365.0,413.0,32.3,41.6,0.597,9.1,20355.0,40.4,40.3,1.5,280.0,381.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
196,2020-07-31 16:25:00,40.3,38.0,43.3,52.7,9839.0,405.0,32.3,41.6,0.5870000000000001,9.1,17362.0,40.3,40.9,1.9,61.0,352.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
197,2020-07-31 16:30:00,39.7,36.5,43.2,55.9,8249.0,404.0,32.3,41.5,0.578,9.1,14637.0,38.0,45.9,1.1,193.0,314.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
198,2020-07-31 16:35:00,39.8,36.6,43.2,56.7,8620.0,402.0,32.2,41.5,0.5589999999999999,9.1,16319.0,38.7,43.0,1.1,288.0,350.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
199,2020-07-31 16:40:00,39.0,37.1,44.8,54.6,9361.0,412.0,32.2,41.5,0.58,9.1,14844.0,38.3,45.3,1.7,84.0,333.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
200,2020-07-31 16:45:00,38.7,36.8,45.1,55.3,9277.0,417.0,32.2,41.3,0.5770000000000001,9.0,10007.0,37.1,47.4,0.9,229.0,306.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
201,2020-07-31 16:50:00,38.6,36.7,45.4,55.7,7412.0,416.0,32.1,41.3,0.575,9.0,8499.0,36.2,49.8,1.3,327.0,234.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
202,2020-07-31 16:55:00,38.2,35.9,45.6,56.5,5583.0,410.0,32.0,41.0,0.617,9.0,8147.0,35.9,50.3,3.1,39.0,231.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
203,2020-07-31 17:00:00,37.9,35.2,45.4,60.0,4866.0,410.0,32.0,41.0,0.563,9.0,7280.0,35.2,50.7,1.1,279.0,225.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
204,2020-07-31 17:05:00,37.4,35.5,47.6,57.9,5057.0,409.0,32.0,41.0,0.578,9.0,6773.0,35.3,52.1,1.7,279.0,218.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
205,2020-07-31 17:10:00,36.8,35.5,48.6,57.8,4172.0,421.0,31.9,40.9,0.568,8.9,6120.0,34.9,53.1,0.7,308.0,211.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
206,2020-07-31 17:15:00,36.4,35.2,51.5,60.4,3825.0,422.0,31.8,40.9,0.564,8.9,5987.0,34.6,55.0,1.1,271.0,212.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
207,2020-07-31 17:20:00,36.2,35.0,51.1,60.0,4340.0,423.0,31.8,40.9,0.5820000000000001,8.9,6150.0,34.3,55.7,3.9,21.0,215.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
208,2020-07-31 17:25:00,36.2,34.8,52.2,63.1,3335.0,413.0,31.7,40.9,0.579,8.9,5355.0,34.3,59.9,1.3,227.0,207.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
209,2020-07-31 17:30:00,35.8,33.9,56.2,68.6,3060.0,414.0,31.7,40.8,0.555,8.9,4930.0,33.4,64.1,1.1,176.0,202.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
210,2020-07-31 17:35:00,35.0,33.6,58.6,70.4,2761.0,421.0,31.6,40.8,0.564,8.8,4680.0,33.1,66.4,1.3,335.0,150.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
211,2020-07-31 17:40:00,34.3,33.3,60.8,70.3,2223.0,427.0,31.6,40.6,0.57,8.9,4150.0,32.9,66.5,1.3,14.0,132.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
212,2020-07-31 17:45:00,34.1,32.9,62.0,72.7,1960.0,425.0,31.5,40.5,0.578,8.9,3628.0,32.6,69.0,1.1,61.0,123.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
213,2020-07-31 17:50:00,33.8,32.7,63.9,74.0,1697.0,428.0,31.4,40.5,0.5770000000000001,8.8,3203.0,32.5,70.4,1.1,322.0,111.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
214,2020-07-31 17:55:00,33.8,32.6,63.6,75.2,1482.0,424.0,31.3,40.8,0.56,8.8,2942.0,32.5,69.3,0.9,332.0,103.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
215,2020-07-31 18:00:00,33.7,32.5,64.9,76.0,1267.0,420.0,31.3,40.9,0.5710000000000001,8.8,2541.0,32.1,71.8,0.7,251.0,94.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
216,2020-07-31 18:05:00,33.4,32.4,66.6,77.0,1123.0,422.0,31.3,40.9,0.564,8.8,2243.0,32.0,72.8,0.7,296.0,86.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
217,2020-07-31 18:10:00,33.1,32.1,66.6,77.7,896.0,424.0,31.2,40.9,0.561,8.8,1818.0,31.8,74.2,0.9,200.0,74.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
218,2020-07-31 18:15:00,32.7,31.9,68.2,78.3,717.0,433.0,31.2,40.9,0.561,8.8,1472.0,31.7,74.0,0.9,352.0,65.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
219,2020-07-31 18:20:00,32.7,31.9,68.1,78.9,466.0,433.0,31.1,40.8,0.5529999999999999,8.8,923.0,31.6,74.2,0.9,299.0,43.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
220,2020-07-31 18:25:00,32.6,31.7,68.6,78.4,274.0,427.0,31.0,40.8,0.5579999999999999,8.8,578.0,31.6,74.2,0.7,220.0,15.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
221,2020-07-31 18:30:00,32.5,31.6,69.8,79.3,179.0,424.0,31.0,40.9,0.5589999999999999,8.8,393.0,31.3,75.6,0.0,29.0,5.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
222,2020-07-31 18:35:00,32.2,31.5,70.3,80.3,119.0,428.0,30.9,40.8,0.557,8.8,248.0,31.2,76.1,1.1,276.0,3.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
223,2020-07-31 18:40:00,32.0,31.4,71.8,81.2,59.0,439.0,30.9,40.8,0.551,8.8,140.0,30.9,77.7,0.7,44.0,2.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
224,2020-07-31 18:45:00,31.8,31.2,72.7,82.3,23.0,440.0,30.8,40.5,0.551,8.8,69.0,30.9,78.1,1.3,294.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
225,2020-07-31 18:50:00,31.8,31.1,73.9,83.1,0.0,435.0,30.8,40.2,0.561,8.8,26.0,30.8,80.0,1.1,73.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
226,2020-07-31 18:55:00,31.8,31.0,75.6,84.4,0.0,430.0,30.7,40.2,0.5479999999999999,8.8,7.0,30.5,82.2,0.9,40.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
227,2020-07-31 19:00:00,31.7,31.0,75.9,85.4,0.0,427.0,30.7,40.5,0.542,8.8,1.0,30.5,83.0,0.7,345.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
228,2020-07-31 19:05:00,31.4,30.8,77.7,86.3,0.0,430.0,30.6,40.2,0.562,8.8,0.0,30.2,83.9,1.1,291.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
229,2020-07-31 19:10:00,31.2,30.7,77.9,87.4,0.0,450.0,30.6,40.2,0.544,8.7,0.0,30.3,84.7,0.7,196.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
230,2020-07-31 19:15:00,31.2,30.6,79.7,88.0,0.0,461.0,30.5,40.2,0.5429999999999999,8.7,0.0,30.1,85.4,1.1,246.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
231,2020-07-31 19:20:00,31.2,30.5,78.8,88.4,0.0,465.0,30.5,40.2,0.529,8.7,0.0,30.0,85.6,0.0,264.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
232,2020-07-31 19:25:00,31.1,30.5,79.3,88.4,0.0,465.0,30.4,40.2,0.5589999999999999,8.7,0.0,30.0,85.8,0.0,295.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
233,2020-07-31 19:30:00,31.1,30.5,79.3,88.8,0.0,462.0,30.4,40.2,0.544,8.7,0.0,29.9,86.0,0.9,270.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
234,2020-07-31 19:35:00,30.9,30.4,78.6,89.1,0.0,468.0,30.4,40.2,0.531,8.7,0.0,29.9,86.2,0.0,271.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
235,2020-07-31 19:40:00,30.9,30.3,80.9,89.5,0.0,474.0,30.3,40.2,0.575,8.7,0.0,29.8,86.6,0.7,324.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
236,2020-07-31 19:45:00,30.7,30.2,81.0,90.2,0.0,479.0,30.3,40.2,0.5489999999999999,8.7,0.0,29.8,86.5,0.0,293.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
237,2020-07-31 19:50:00,30.7,30.0,82.3,90.6,0.0,476.0,30.3,40.0,0.565,8.7,0.0,29.6,86.5,1.1,218.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
238,2020-07-31 19:55:00,30.7,30.0,81.0,90.2,0.0,458.0,30.3,40.0,0.5379999999999999,8.7,0.0,29.6,86.7,0.0,252.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
239,2020-07-31 20:00:00,30.7,30.0,80.4,89.8,0.0,448.0,30.3,40.2,0.542,8.7,0.0,29.7,86.3,0.0,268.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
240,2020-07-31 20:05:00,30.5,29.9,80.8,90.1,0.0,443.0,30.2,40.0,0.556,8.7,0.0,29.5,86.9,0.0,110.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
241,2020-07-31 20:10:00,30.4,29.8,82.4,90.8,0.0,460.0,30.2,40.2,0.54,8.7,0.0,29.4,87.4,0.0,39.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
242,2020-07-31 20:15:00,30.3,29.7,83.6,91.4,0.0,467.0,30.1,40.0,0.54,8.7,0.0,29.5,87.3,0.0,269.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
243,2020-07-31 20:20:00,30.3,29.7,83.6,91.7,0.0,469.0,30.1,40.0,0.541,8.7,0.0,29.2,87.9,0.0,309.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
244,2020-07-31 20:25:00,30.4,29.7,82.8,91.5,0.0,459.0,30.1,40.0,0.527,8.7,0.0,29.3,87.6,0.0,212.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
245,2020-07-31 20:30:00,30.4,29.6,82.4,91.4,0.0,451.0,30.0,40.0,0.551,8.6,0.0,28.9,88.0,0.0,187.0,0.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
246,2020-07-31 20:35:00,30.2,29.6,82.5,91.9,0.0,453.0,30.0,40.0,0.518,8.6,0.0,29.2,87.8,0.0,210.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
247,2020-07-31 20:40:00,30.1,29.5,83.5,92.1,0.0,466.0,30.0,39.9,0.518,8.6,0.0,28.9,88.1,0.0,243.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
248,2020-07-31 20:45:00,30.0,29.4,83.7,92.2,0.0,466.0,29.9,39.9,0.534,8.6,0.0,28.8,88.1,0.0,190.0,0.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
