index,d.log_time,d.temperature_A,d.temperature_B,d.humidity_A,d.humidity_B,d.photometric,d.CO2,d.soil_temperature,d.soil_humidity,d.soil_EC,d.soil_PH,d.outside_photometric,d.outside_temperature,d.outside_humidity,d.wind_speed,d.wind_direction,d.radiometric,d.rainfall_detect,d.rainfall,actuator01,actuator02,actuator03,actuator04,actuator05,actuator06,actuator07,actuator08,actuator09,actuator10,actuator11
148,2020/7/31 12:25,40.5,37.6,43,53.5,16582,391,32.9,42.6,0.642,8.8,24840,37.9,46.1,2.9,22,784,0,0,1,1,1,1,1,1,1,0,0,0,0
149,2020/7/31 12:30,41.2,38.1,42.4,55.5,16881,385,32.8,42.7,0.663,8.8,26896,39.3,44.1,1.3,241,820,0,0,1,1,1,1,1,1,1,0,0,0,0
150,2020/7/31 12:35,41.2,38.7,43.3,53.2,17934,381,32.8,42.7,0.667,8.8,29340,39.7,42.2,1.1,259,860,0,0,1,1,1,1,1,1,1,0,1,0,0
151,2020/7/31 12:40,41.4,40,42.6,49.7,18830,394,32.8,42.7,0.659,8.8,31348,40.9,40.4,1.1,318,878,0,0,1,1,1,1,1,1,1,0,1,1,0
152,2020/7/31 12:45,42,40,41.2,49.5,20444,393,32.9,42.7,0.67,8.8,33665,41,39.9,2.7,62,887,0,0,1,1,1,1,1,1,1,0,0,0,0
153,2020/7/31 12:50,42.3,39.8,40.1,49.3,24246,394,32.9,42.6,0.666,8.9,30295,40.2,42,2.9,14,803,0,0,1,1,1,1,1,1,1,0,0,0,1
154,2020/7/31 12:55,42,37.8,40.7,53.7,11035,397,32.9,42.7,0.684,8.9,19281,39.1,44.2,1.3,88,389,0,0,1,1,1,1,1,1,1,0,0,0,0
155,2020/7/31 13:00,42,37.6,41,54,20157,397,32.9,42.9,0.668,8.8,26227,38.7,44.6,1.5,51,658,0,0,1,1,1,1,1,1,1,0,0,0,0
156,2020/7/31 13:05,42.7,39,40.5,51.9,22859,396,32.9,42.7,0.686,8.9,27400,40.8,40.2,1.3,299,665,0,0,1,1,1,1,1,1,1,0,1,0,0
157,2020/7/31 13:10,42.2,38.4,41.3,52.4,15124,397,32.9,42.7,0.66,8.9,26790,39.4,42.8,1.5,100,699,0,0,1,1,1,1,1,1,1,0,1,1,0
158,2020/7/31 13:15,41.7,39.3,41.5,52.3,25334,406,32.9,42.7,0.653,8.9,31131,40,42.7,1.5,220,825,0,0,1,1,1,1,1,1,1,0,1,0,0
159,2020/7/31 13:20,42.2,40,40.7,50,24736,410,32.9,42.6,0.664,8.9,31959,40.9,40.7,2.5,298,822,0,0,1,1,1,1,1,1,1,0,0,0,1
160,2020/7/31 13:25,42.4,38.6,40.2,52,24390,410,32.9,42.7,0.642,8.9,33060,39.8,43.5,1.3,123,815,0,0,1,1,1,1,1,1,1,0,0,0,0
161,2020/7/31 13:30,43,38.8,39.6,53,24294,404,32.9,42.9,0.661,8.9,32838,40.6,41.4,1.9,273,820,0,0,1,1,1,1,1,1,1,0,0,0,0
162,2020/7/31 13:35,43.1,39.3,40.5,52.1,27367,397,32.9,42.7,0.649,8.9,34565,40.9,40.5,1.5,295,849,0,0,1,1,1,1,1,1,1,0,1,0,0
163,2020/7/31 13:40,43.2,40,39.7,49.9,24760,400,32.9,42.7,0.661,9,32600,40.5,41,1.5,283,822,0,0,1,1,1,1,1,1,1,0,1,1,0
164,2020/7/31 13:45,42.8,40.2,40.1,48.8,23589,396,32.9,42.7,0.647,9,29246,41,39.8,1.9,9,800,0,0,1,1,1,1,1,1,1,0,1,0,0
165,2020/7/31 13:50,41.8,38.6,40.8,51.8,18173,399,32.9,42.6,0.635,9,24120,39.6,42.4,0.9,294,521,0,0,1,1,1,1,1,1,1,0,0,0,1
166,2020/7/31 13:55,41.7,37.6,41.2,52.7,12721,405,32.8,42.7,0.659,9,21658,39.3,42,2.3,18,430,0,0,1,1,1,1,1,1,1,0,0,0,0
167,2020/7/31 14:00,41.4,37.6,40.6,52.7,16188,403,32.8,42.7,0.664,8.9,21555,38.6,43.7,1.1,305,582,0,0,1,1,1,1,1,1,1,0,0,0,0
168,2020/7/31 14:05,41.1,38.1,41,52,14215,392,32.8,42.7,0.669,9,21510,38.5,43.4,1.7,291,556,0,0,1,1,1,1,1,1,1,0,1,0,0
169,2020/7/31 14:10,40.1,38.2,41.8,50.5,13605,399,32.7,42.6,0.642,9,20618,38.2,44.3,1.1,289,570,0,0,1,1,1,1,1,1,1,0,1,0,0
170,2020/7/31 14:15,40,38.1,42.5,52,13570,403,32.7,42.3,0.637,9,20876,38.2,44.2,0.9,310,563,0,0,1,1,1,1,1,1,1,0,0,0,0
171,2020/7/31 14:20,40.1,38.2,43.1,52,14622,399,32.6,42.2,0.637,9.1,23171,39.3,42,0.9,197,617,0,0,1,1,1,1,1,1,1,0,0,0,1
172,2020/7/31 14:25,40.5,38.5,42.2,50.4,15494,391,32.6,42.7,0.662,9.1,26099,39.4,42.5,2.1,219,648,0,0,1,1,1,1,1,1,1,0,0,0,0
173,2020/7/31 14:30,41,39.1,41,50,17037,388,32.6,42.7,0.652,9.1,28769,39.4,41.4,1.5,305,668,0,0,1,1,1,1,1,1,1,0,0,0,0
174,2020/7/31 14:35,41,38.9,41.3,49.1,19416,383,32.6,42.7,0.633,9.1,29171,39.6,41.3,0.9,273,675,0,0,1,1,1,1,1,1,1,0,1,0,0
175,2020/7/31 14:40,41.9,39.9,40,47.6,24127,390,32.6,42.6,0.662,9.1,31985,41,38,1.7,262,717,0,0,1,1,1,1,1,1,1,0,0,1,0
176,2020/7/31 14:45,42.1,40.3,39.8,47,24186,396,32.6,42.3,0.636,9.1,31327,41.3,37,3.3,42,689,0,0,1,1,1,1,1,1,1,0,1,0,0
177,2020/7/31 14:50,42.1,40.2,40,47.4,22716,395,32.6,42,0.669,9.1,30382,41,39.2,0.9,328,661,0,0,1,1,1,1,1,1,1,0,0,0,1
178,2020/7/31 14:55,42.9,39.6,38.2,47.9,18197,387,32.6,42.6,0.626,9.2,29586,41,37,2.3,238,648,0,0,1,1,1,1,1,1,1,0,0,0,0
179,2020/7/31 15:00,43.1,39.3,37.6,48.7,20492,387,32.6,42.7,0.628,9.1,29701,40.5,39.6,1.3,230,644,0,0,1,1,1,1,1,1,1,0,0,0,0
180,2020/7/31 15:05,44,39.6,37.3,48.6,21353,380,32.6,42.6,0.633,9.2,28973,41.1,37.6,1.9,53,620,0,0,1,1,1,1,1,1,1,0,0,0,0
181,2020/7/31 15:10,42.9,39.4,38.3,48.9,20923,390,32.6,42.3,0.634,9.2,28219,40.7,39.7,1.7,339,596,0,0,1,1,1,1,1,1,1,0,1,0,0
182,2020/7/31 15:15,42.1,39.3,39.1,49.3,19488,389,32.6,42,0.634,9.1,27250,40,39.8,1.9,313,570,0,0,1,1,1,1,1,1,1,0,1,0,0
183,2020/7/31 15:20,42.2,39.6,39.5,48.8,19500,392,32.6,42,0.617,9.2,26702,41.3,37.1,1.1,145,563,0,0,1,1,1,1,1,1,1,0,0,1,1
184,2020/7/31 15:25,42.8,39.1,36.5,47.8,19320,389,32.5,42.6,0.62,9.1,26551,41.6,35.9,1.5,319,545,0,0,1,1,1,1,1,1,1,0,0,1,0
185,2020/7/31 15:30,43.6,39.1,36.7,47.9,18053,385,32.5,42.6,0.613,9.1,25865,41,37.1,1.3,199,532,0,0,1,1,1,1,1,1,1,0,0,1,0
186,2020/7/31 15:35,43.2,39.2,37,47.3,17037,382,32.5,42,0.618,9.1,24041,42,35.5,1.5,64,502,0,0,1,1,1,1,1,1,1,0,1,1,0
187,2020/7/31 15:40,41.7,39.6,38.2,47.7,16355,391,32.5,42,0.611,9.1,24634,42.5,34.5,1.5,236,505,0,0,1,1,1,1,1,1,1,0,1,1,0
188,2020/7/31 15:45,41.4,39.8,40.5,48.3,15626,392,32.5,42,0.617,9.1,24172,41.3,38.5,1.3,255,494,0,0,1,1,1,1,1,1,1,0,1,1,0
189,2020/7/31 15:50,41.5,38.5,40.4,50.2,14024,387,32.5,42,0.607,9.1,23950,41.5,37.6,0.9,308,478,0,0,1,1,1,1,1,1,1,0,0,1,1
190,2020/7/31 15:55,41.2,38,40,51.8,10664,382,32.4,42.2,0.605,9.1,23090,40.6,39.3,2.9,25,446,0,0,1,1,1,1,1,1,1,0,0,1,0
191,2020/7/31 16:00,41.9,38.2,39.4,52.8,10449,380,32.4,42.2,0.594,9.1,20538,40.9,39.2,1.1,249,390,0,0,1,1,1,1,1,1,1,0,0,1,0
192,2020/7/31 16:05,41.5,37.6,40.4,52.7,10951,399,32.4,42,0.587,9.1,18765,40.8,38.6,0.7,327,365,0,0,1,1,1,1,1,1,1,0,1,1,0
193,2020/7/31 16:10,40.6,37.9,42.1,52.5,11944,415,32.4,42,0.566,9.1,19916,40.6,40,1.3,34,381,0,0,1,1,1,1,1,1,1,0,0,1,0
194,2020/7/31 16:15,40.3,37.8,42.2,53.6,12697,414,32.4,41.9,0.593,9.1,21353,40.9,38.6,1.3,181,398,0,0,1,1,1,1,1,1,1,0,1,0,0
195,2020/7/31 16:20,40.2,37.9,42.9,52.5,10365,413,32.3,41.6,0.597,9.1,20355,40.4,40.3,1.5,280,381,0,0,1,1,1,1,1,1,1,0,0,0,0
196,2020/7/31 16:25,40.3,38,43.3,52.7,9839,405,32.3,41.6,0.587,9.1,17362,40.3,40.9,1.9,61,352,0,0,1,1,1,1,1,1,1,0,0,0,0
197,2020/7/31 16:30,39.7,36.5,43.2,55.9,8249,404,32.3,41.5,0.578,9.1,14637,38,45.9,1.1,193,314,0,0,1,1,1,1,1,1,1,0,0,0,0
198,2020/7/31 16:35,39.8,36.6,43.2,56.7,8620,402,32.2,41.5,0.559,9.1,16319,38.7,43,1.1,288,350,0,0,1,1,1,1,1,1,1,0,0,0,0
199,2020/7/31 16:40,39,37.1,44.8,54.6,9361,412,32.2,41.5,0.58,9.1,14844,38.3,45.3,1.7,84,333,0,0,1,1,1,1,1,1,1,0,1,1,0
200,2020/7/31 16:45,38.7,36.8,45.1,55.3,9277,417,32.2,41.3,0.577,9,10007,37.1,47.4,0.9,229,306,0,0,1,1,1,1,1,1,1,0,1,0,0
201,2020/7/31 16:50,38.6,36.7,45.4,55.7,7412,416,32.1,41.3,0.575,9,8499,36.2,49.8,1.3,327,234,0,0,1,1,1,1,1,1,1,0,0,0,0
202,2020/7/31 16:55,38.2,35.9,45.6,56.5,5583,410,32,41,0.617,9,8147,35.9,50.3,3.1,39,231,0,0,1,1,1,1,1,1,1,0,0,0,0
203,2020/7/31 17:00,37.9,35.2,45.4,60,4866,410,32,41,0.563,9,7280,35.2,50.7,1.1,279,225,0,0,1,1,1,1,1,1,1,0,0,0,0
204,2020/7/31 17:05,37.4,35.5,47.6,57.9,5057,409,32,41,0.578,9,6773,35.3,52.1,1.7,279,218,0,0,1,1,1,1,1,1,1,0,1,0,0
205,2020/7/31 17:10,36.8,35.5,48.6,57.8,4172,421,31.9,40.9,0.568,8.9,6120,34.9,53.1,0.7,308,211,0,0,1,1,1,1,1,1,1,0,1,0,0
206,2020/7/31 17:15,36.4,35.2,51.5,60.4,3825,422,31.8,40.9,0.564,8.9,5987,34.6,55,1.1,271,212,0,0,1,1,1,1,1,1,1,0,1,0,0
207,2020/7/31 17:20,36.2,35,51.1,60,4340,423,31.8,40.9,0.582,8.9,6150,34.3,55.7,3.9,21,215,0,0,1,1,1,1,1,1,1,0,0,0,0
208,2020/7/31 17:25,36.2,34.8,52.2,63.1,3335,413,31.7,40.9,0.579,8.9,5355,34.3,59.9,1.3,227,207,0,0,1,1,1,1,1,1,1,0,0,0,0
209,2020/7/31 17:30,35.8,33.9,56.2,68.6,3060,414,31.7,40.8,0.555,8.9,4930,33.4,64.1,1.1,176,202,0,0,1,1,1,1,1,1,1,0,0,0,0
210,2020/7/31 17:35,35,33.6,58.6,70.4,2761,421,31.6,40.8,0.564,8.8,4680,33.1,66.4,1.3,335,150,0,0,1,1,1,1,1,1,1,0,1,0,0
211,2020/7/31 17:40,34.3,33.3,60.8,70.3,2223,427,31.6,40.6,0.57,8.9,4150,32.9,66.5,1.3,14,132,0,0,1,1,1,1,1,1,1,0,1,0,0
212,2020/7/31 17:45,34.1,32.9,62,72.7,1960,425,31.5,40.5,0.578,8.9,3628,32.6,69,1.1,61,123,0,0,1,1,1,1,1,1,1,0,1,0,0
213,2020/7/31 17:50,33.8,32.7,63.9,74,1697,428,31.4,40.5,0.577,8.8,3203,32.5,70.4,1.1,322,111,0,0,1,1,1,1,1,1,1,0,0,0,0
214,2020/7/31 17:55,33.8,32.6,63.6,75.2,1482,424,31.3,40.8,0.56,8.8,2942,32.5,69.3,0.9,332,103,0,0,1,1,1,1,1,1,1,0,0,0,0
215,2020/7/31 18:00,33.7,32.5,64.9,76,1267,420,31.3,40.9,0.571,8.8,2541,32.1,71.8,0.7,251,94,0,0,1,1,1,1,1,1,1,0,0,0,0
216,2020/7/31 18:05,33.4,32.4,66.6,77,1123,422,31.3,40.9,0.564,8.8,2243,32,72.8,0.7,296,86,0,0,1,1,1,1,1,1,1,0,0,0,0
217,2020/7/31 18:10,33.1,32.1,66.6,77.7,896,424,31.2,40.9,0.561,8.8,1818,31.8,74.2,0.9,200,74,0,0,1,1,1,1,1,1,1,0,1,0,0
218,2020/7/31 18:15,32.7,31.9,68.2,78.3,717,433,31.2,40.9,0.561,8.8,1472,31.7,74,0.9,352,65,0,0,1,1,1,1,1,1,1,0,1,0,0
219,2020/7/31 18:20,32.7,31.9,68.1,78.9,466,433,31.1,40.8,0.553,8.8,923,31.6,74.2,0.9,299,43,0,0,1,1,1,1,1,1,1,0,0,0,0
220,2020/7/31 18:25,32.6,31.7,68.6,78.4,274,427,31,40.8,0.558,8.8,578,31.6,74.2,0.7,220,15,0,0,1,1,1,1,1,1,1,0,0,0,0
221,2020/7/31 18:30,32.5,31.6,69.8,79.3,179,424,31,40.9,0.559,8.8,393,31.3,75.6,0,29,5,0,0,1,1,1,1,1,1,1,0,0,0,0
222,2020/7/31 18:35,32.2,31.5,70.3,80.3,119,428,30.9,40.8,0.557,8.8,248,31.2,76.1,1.1,276,3,0,0,1,1,1,1,1,1,1,0,1,0,0
223,2020/7/31 18:40,32,31.4,71.8,81.2,59,439,30.9,40.8,0.551,8.8,140,30.9,77.7,0.7,44,2,0,0,1,1,1,1,1,1,1,0,1,0,0
224,2020/7/31 18:45,31.8,31.2,72.7,82.3,23,440,30.8,40.5,0.551,8.8,69,30.9,78.1,1.3,294,0,0,0,1,1,1,1,1,1,1,0,1,0,0
225,2020/7/31 18:50,31.8,31.1,73.9,83.1,0,435,30.8,40.2,0.561,8.8,26,30.8,80,1.1,73,0,0,0,1,1,1,1,1,1,1,0,0,0,0
226,2020/7/31 18:55,31.8,31,75.6,84.4,0,430,30.7,40.2,0.548,8.8,7,30.5,82.2,0.9,40,0,0,0,1,1,1,1,1,1,1,0,0,0,0
227,2020/7/31 19:00,31.7,31,75.9,85.4,0,427,30.7,40.5,0.542,8.8,1,30.5,83,0.7,345,0,0,0,1,1,1,1,1,1,1,0,0,0,0
228,2020/7/31 19:05,31.4,30.8,77.7,86.3,0,430,30.6,40.2,0.562,8.8,0,30.2,83.9,1.1,291,0,0,0,1,1,1,1,1,1,1,0,1,0,0
229,2020/7/31 19:10,31.2,30.7,77.9,87.4,0,450,30.6,40.2,0.544,8.7,0,30.3,84.7,0.7,196,0,0,0,1,1,1,1,1,1,1,0,1,0,0
230,2020/7/31 19:15,31.2,30.6,79.7,88,0,461,30.5,40.2,0.543,8.7,0,30.1,85.4,1.1,246,0,0,0,1,1,1,1,1,1,1,0,0,0,0
231,2020/7/31 19:20,31.2,30.5,78.8,88.4,0,465,30.5,40.2,0.529,8.7,0,30,85.6,0,264,0,0,0,1,1,1,1,1,1,1,0,0,0,0
232,2020/7/31 19:25,31.1,30.5,79.3,88.4,0,465,30.4,40.2,0.559,8.7,0,30,85.8,0,295,0,0,0,1,1,1,1,1,1,1,0,0,0,0
233,2020/7/31 19:30,31.1,30.5,79.3,88.8,0,462,30.4,40.2,0.544,8.7,0,29.9,86,0.9,270,0,0,0,1,1,1,1,1,1,1,0,0,0,0
234,2020/7/31 19:35,30.9,30.4,78.6,89.1,0,468,30.4,40.2,0.531,8.7,0,29.9,86.2,0,271,0,0,0,1,1,1,1,1,1,1,0,1,0,0
235,2020/7/31 19:40,30.9,30.3,80.9,89.5,0,474,30.3,40.2,0.575,8.7,0,29.8,86.6,0.7,324,0,0,0,1,1,1,1,1,1,1,0,1,0,0
236,2020/7/31 19:45,30.7,30.2,81,90.2,0,479,30.3,40.2,0.549,8.7,0,29.8,86.5,0,293,0,0,0,1,1,1,1,1,1,1,0,1,0,0
237,2020/7/31 19:50,30.7,30,82.3,90.6,0,476,30.3,40,0.565,8.7,0,29.6,86.5,1.1,218,0,0,0,1,1,1,1,1,1,1,0,0,0,0
238,2020/7/31 19:55,30.7,30,81,90.2,0,458,30.3,40,0.538,8.7,0,29.6,86.7,0,252,0,0,0,1,1,1,1,1,1,1,0,0,0,0
239,2020/7/31 20:00,30.7,30,80.4,89.8,0,448,30.3,40.2,0.542,8.7,0,29.7,86.3,0,268,0,0,0,1,1,1,1,1,1,1,0,0,0,0
240,2020/7/31 20:05,30.5,29.9,80.8,90.1,0,443,30.2,40,0.556,8.7,0,29.5,86.9,0,110,0,0,0,1,1,1,1,1,1,1,0,1,0,0
241,2020/7/31 20:10,30.4,29.8,82.4,90.8,0,460,30.2,40.2,0.54,8.7,0,29.4,87.4,0,39,0,0,0,1,1,1,1,1,1,1,0,1,0,0
242,2020/7/31 20:15,30.3,29.7,83.6,91.4,0,467,30.1,40,0.54,8.7,0,29.5,87.3,0,269,0,0,0,1,1,1,1,1,1,1,0,1,0,0
243,2020/7/31 20:20,30.3,29.7,83.6,91.7,0,469,30.1,40,0.541,8.7,0,29.2,87.9,0,309,0,0,0,1,1,1,1,1,1,1,0,0,0,0
244,2020/7/31 20:25,30.4,29.7,82.8,91.5,0,459,30.1,40,0.527,8.7,0,29.3,87.6,0,212,0,0,0,1,1,1,1,1,1,1,0,0,0,0
245,2020/7/31 20:30,30.4,29.6,82.4,91.4,0,451,30,40,0.551,8.6,0,28.9,88,0,187,0,0,0,1,1,1,1,1,1,1,0,0,0,0
246,2020/7/31 20:35,30.2,29.6,82.5,91.9,0,453,30,40,0.518,8.6,0,29.2,87.8,0,210,0,0,0,1,1,1,1,1,1,1,0,1,0,0
247,2020/7/31 20:40,30.1,29.5,83.5,92.1,0,466,30,39.9,0.518,8.6,0,28.9,88.1,0,243,0,0,0,1,1,1,1,1,1,1,0,1,0,0
248,2020/7/31 20:45,30,29.4,83.7,92.2,0,466,29.9,39.9,0.534,8.6,0,28.8,88.1,0,190,0,0,0,1,1,1,1,1,1,1,0,1,0,0
249,2020/7/31 20:50,30.1,29.4,83.3,92,0,458,29.9,40,0.524,8.6,0,28.9,88.4,0,252,0,0,0,1,1,1,1,1,1,1,0,0,0,0
250,2020/7/31 20:55,30.2,29.3,82.5,92.1,0,448,29.8,39.9,0.542,8.7,0,28.9,88.3,0,12,0,0,0,1,1,1,1,1,1,1,0,0,0,0
251,2020/7/31 21:00,30.2,29.3,82.3,92,0,445,29.8,39.7,0.544,8.6,0,28.9,88.1,0,276,0,0,0,1,1,1,1,1,1,1,0,0,0,0
252,2020/7/31 21:05,30.1,29.4,81.8,91.6,0,452,29.8,39.7,0.543,8.6,0,28.6,88.3,0,215,0,0,0,1,1,1,1,1,1,1,0,1,0,0
253,2020/7/31 21:10,30.1,29.3,82.9,92,0,479,29.8,39.6,0.534,8.6,0,28.6,87.8,0,252,0,0,0,1,1,1,1,1,1,1,0,0,0,0
254,2020/7/31 21:15,29.8,29.2,83.6,92,0,482,29.7,39.9,0.541,8.6,0,28.5,87.6,0,226,0,0,0,1,1,1,1,1,1,1,1,1,0,0
255,2020/7/31 21:20,29.8,29.1,83.3,92,0,484,29.7,39.7,0.552,8.6,0,28.7,88,0,224,0,0,0,1,1,1,1,1,1,1,1,0,0,0
256,2020/7/31 21:25,29.9,29.1,82.9,92.1,0,479,29.6,39.6,0.541,8.6,0,28.6,88.2,0,151,0,0,0,1,1,1,1,1,1,1,1,0,0,0
257,2020/7/31 21:30,29.9,29.1,82.9,92.1,0,468,29.6,39.7,0.543,8.6,0,28.7,88.4,0,327,0,0,0,1,1,1,1,1,1,1,1,0,0,0
258,2020/7/31 21:35,29.8,29.1,83.1,92.3,0,456,29.6,39.6,0.55,8.6,0,28.9,87.9,0,40,0,0,0,1,1,1,1,1,1,1,1,1,0,0
259,2020/7/31 21:40,29.7,29.1,83.9,92.4,0,477,29.6,39.6,0.541,8.6,0,29,86.8,0,28,0,0,0,1,1,1,1,1,1,1,1,1,0,0
260,2020/7/31 21:45,29.6,29.2,84.4,92.5,0,489,29.5,39.6,0.542,8.5,0,29,87.2,0,7,0,0,0,1,1,1,1,1,1,1,1,1,0,0
261,2020/7/31 21:50,29.7,29.1,83.4,92.2,0,491,29.5,39.6,0.529,8.6,0,28.8,87,0,313,0,0,0,1,1,1,1,1,1,1,1,0,0,0
262,2020/7/31 21:55,29.8,29.1,82.4,91.3,0,492,29.4,39.6,0.539,8.6,0,28.7,84.9,0,26,0,0,0,1,1,1,1,1,1,1,1,0,0,0
263,2020/7/31 22:00,29.8,29.2,81.5,90.8,0,490,29.4,39.6,0.543,8.6,0,28.8,87.8,0,216,0,0,0,1,1,1,1,1,1,1,1,0,0,0
264,2020/7/31 22:05,29.8,29.2,82.6,91.2,0,471,29.4,39.6,0.539,8.5,0,28.8,88.7,0,190,0,0,0,1,1,1,1,1,1,1,1,1,0,0
265,2020/7/31 22:10,29.8,29.4,84.2,91.8,0,475,29.4,39.6,0.523,8.6,0,28.9,88.8,0.9,183,0,0,0,1,1,1,1,1,1,1,1,1,0,0
266,2020/7/31 22:15,29.8,29.4,84.7,92.1,0,474,29.3,39.6,0.554,8.6,0,28.9,88.9,1.1,169,0,0,0,1,1,1,1,1,1,1,1,1,0,0
267,2020/7/31 22:20,30,29.5,84.4,92.1,0,469,29.3,39.6,0.535,8.6,0,29,89.1,0,210,0,0,0,1,1,1,1,1,1,1,1,0,0,0
268,2020/7/31 22:25,30.1,29.5,83.9,92.1,0,465,29.2,39.6,0.542,8.6,0,29,89.3,0,158,0,0,0,1,1,1,1,1,1,1,1,0,0,0
269,2020/7/31 22:30,30.1,29.7,83.9,91.6,0,464,29.2,39.6,0.511,8.6,0,29.1,88.8,0,123,0,0,0,1,1,1,1,1,1,1,1,0,0,0
270,2020/7/31 22:35,30.1,29.7,83.4,91.4,0,461,29.2,39.6,0.537,8.6,0,29.1,88.8,1.1,165,0,0,0,1,1,1,1,1,1,1,1,0,0,0
271,2020/7/31 22:40,30.2,29.7,83.5,91.5,0,460,29.2,39.6,0.533,8.6,0,29,88.6,0.7,140,0,0,0,1,1,1,1,1,1,1,1,0,0,0
272,2020/7/31 22:45,30.1,29.5,83.4,91.8,0,459,29.2,39.6,0.531,8.6,0,28.9,89.2,1.1,194,0,0,0,1,1,1,1,1,1,1,1,0,0,0
273,2020/7/31 22:50,30.1,29.4,83.7,92.2,0,458,29.2,39.6,0.554,8.6,0,28.8,88.9,0,213,0,0,0,1,1,1,1,1,1,1,1,0,0,0
274,2020/7/31 22:55,30.1,29.5,83.5,91.8,0,452,29.2,39.6,0.53,8.6,0,28.9,89.1,0,166,0,0,0,1,1,1,1,1,1,1,1,0,0,0
275,2020/7/31 23:00,30.1,29.5,83.5,91.5,0,448,29.1,39.6,0.547,8.6,0,28.9,88.9,0.9,179,0,0,0,1,1,1,1,1,1,1,1,0,0,0
276,2020/7/31 23:05,30.1,29.5,83,91,0,446,29.1,39.6,0.53,8.6,0,28.6,89.1,0.7,81,0,0,0,1,1,1,1,1,1,1,1,0,0,0
277,2020/7/31 23:10,30,29.5,82.1,90.5,0,445,29.1,39.4,0.533,8.6,0,28.6,88.7,0,276,0,0,0,1,1,1,1,1,1,1,1,0,0,0
278,2020/7/31 23:15,30,29.5,81.2,89.4,0,443,29.1,39.4,0.531,8.6,0,28.8,87.5,0.9,163,0,0,0,1,1,1,1,1,1,1,1,0,0,0
279,2020/7/31 23:20,30,29.4,80.4,88.5,0,447,29.1,39.4,0.51,8.6,0,28.7,86.8,0,82,0,0,0,1,1,1,1,1,1,1,1,0,0,0
280,2020/7/31 23:25,30,29.4,79.6,87.9,0,452,29.1,39.6,0.547,8.6,0,28.7,85.1,0.9,129,0,0,0,1,1,1,1,1,1,1,1,0,0,0
281,2020/7/31 23:30,29.9,29.3,78.9,87.4,0,452,29,39.6,0.544,8.6,0,28.6,85.1,0.9,91,0,0,0,1,1,1,1,1,1,1,1,0,0,0
282,2020/7/31 23:35,29.9,29.3,78.2,86.5,0,455,29,39.4,0.536,8.6,0,28.7,84.2,0.9,101,0,0,0,1,1,1,1,1,1,1,1,0,0,0
283,2020/7/31 23:40,29.9,29.3,77.9,85.9,0,456,29,39.4,0.539,8.6,0,28.6,83.5,0.9,162,0,0,0,1,1,1,1,1,1,1,1,0,0,0
284,2020/7/31 23:45,29.8,29.2,77.5,85.7,0,456,29,39.3,0.539,8.6,0,28.5,83.3,1.1,206,0,0,0,1,1,1,1,1,1,1,1,0,0,0
285,2020/7/31 23:50,29.8,29.2,77.6,85.7,0,457,28.9,39.3,0.536,8.6,0,28.5,83.5,1.5,147,0,0,0,1,1,1,1,1,1,1,1,0,0,0
286,2020/7/31 23:55,29.8,29.1,77.6,85.7,0,458,28.9,39.3,0.536,8.6,0,28.3,84,0.9,128,0,0,0,1,1,1,1,1,1,1,1,0,0,0
287,2020/8/1 00:00,29.7,29.1,77.7,85.8,0,460,28.9,39.4,0.523,8.6,0,28.4,83.7,0.7,229,0,0,0,1,1,1,1,1,1,1,1,0,0,0
288,2020/8/1 00:05,29.7,29,77.7,85.9,0,462,28.8,39.3,0.533,8.6,0,28.4,83.5,0.9,89,0,0,0,1,1,1,1,1,1,1,1,0,0,0
289,2020/8/1 00:10,29.6,28.9,78.2,86.2,0,464,28.8,39.1,0.549,8.6,0,28.2,84,1.7,143,0,0,0,1,1,1,1,1,1,1,1,0,0,0
290,2020/8/1 00:15,29.5,28.9,77.8,85.9,0,463,28.8,39.3,0.54,8.6,0,27.9,84.3,0,234,0,0,0,1,1,1,1,1,1,1,1,0,0,0
291,2020/8/1 00:20,29.5,28.8,77.8,86.2,0,463,28.8,39.1,0.515,8.6,0,28.1,84.3,0,3,0,0,0,1,1,1,1,1,1,1,1,0,0,0
292,2020/8/1 00:25,29.4,28.7,77.9,86.4,0,462,28.7,39.1,0.534,8.6,0,28,84.2,0,61,0,0,0,1,1,1,1,1,1,1,1,0,0,0
293,2020/8/1 00:30,29.4,28.8,77.7,85.9,0,458,28.7,39.1,0.545,8.5,0,28.2,83.7,0,100,0,0,0,1,1,1,1,1,1,1,1,0,0,0
294,2020/8/1 00:35,29.3,28.8,78.3,86,0,461,28.7,39,0.536,8.4,0,28.1,83.9,0,89,0,0,0,1,1,1,1,1,1,1,1,1,0,0
295,2020/8/1 00:40,29.3,28.7,78.3,86,0,463,28.6,39,0.541,8.4,0,28.2,83.4,0,110,0,0,0,1,1,1,1,1,1,1,1,1,0,0
296,2020/8/1 00:45,29.2,28.7,78.4,86,0,467,28.6,39,0.527,8.4,0,27.8,83.9,0.7,194,0,0,0,1,1,1,1,1,1,1,1,1,0,0
297,2020/8/1 00:50,29.2,28.7,78.3,86.1,0,466,28.6,39,0.51,8.5,0,28,83.9,0,220,0,0,0,1,1,1,1,1,1,1,1,0,0,0
298,2020/8/1 00:55,29.3,28.7,78.3,86.1,0,467,28.5,39,0.538,8.5,0,27.9,84.5,0.7,189,0,0,0,1,1,1,1,1,1,1,1,0,0,0
